id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
3076,14,6093270,blob,critical,32:59.4,class,org.eclipse.eavp.tests.viz.service.datastructures.VizObject.VizObjectTester,git@github.com:eclipse/eavp.git,20c1ce932e95084e386656526d0a2ac4197f786f,/org.eclipse.eavp.tests.viz.datastructures/src/org/eclipse/eavp/tests/viz/service/datastructures/VizObject/VizObjectTester.java,40,344,https://github.com/eclipse/eavp/blob/20c1ce932e95084e386656526d0a2ac4197f786f/org.eclipse.eavp.tests.viz.datastructures/src/org/eclipse/eavp/tests/viz/service/datastructures/VizObject/VizObjectTester.java/#L40-L344,1
3086,14,7863608,blob,critical,34:32.9,class,org.apache.geode.internal.cache.persistence.PersistentReplicatedTestBase,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/persistence/PersistentReplicatedTestBase.java,42,242,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/persistence/PersistentReplicatedTestBase.java/#L42-L242,1
3154,14,8736644,blob,critical,39:26.1,class,org.apache.hadoop.mapreduce.v2.hs.HistoryClientService,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryClientService.java,99,435,https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryClientService.java/#L99-L435,0
3238,17,9071100,blob,major,46:45.3,class,org.eclipse.jdt.core.tests.model.CompletionWithMissingTypesTests,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionWithMissingTypesTests.java,24,1876,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionWithMissingTypesTests.java/#L24-L1876,0.5
3298,5,9409389,blob,major,50:18.5,class,java2d.demos.Transforms.TransformAnim.DemoControls,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/demo/share/jfc/J2Ddemo/java2d/demos/Transforms/TransformAnim.java,386,518,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/demo/share/jfc/J2Ddemo/java2d/demos/Transforms/TransformAnim.java/#L386-L518,1
3320,5,8633022,blob,major,53:13.7,class,org.apache.ignite.internal.processors.query.h2.twostep.msg.GridH2DmlResponse,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/msg/GridH2DmlResponse.java,38,249,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/msg/GridH2DmlResponse.java/#L38-L249,1
3358,5,4306236,blob,major,56:16.0,class,org.apache.kerby.has.server.web.WebServer,git@github.com:apache/directory-kerby.git,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,/has-project/has-server/src/main/java/org/apache/kerby/has/server/web/WebServer.java,43,374,https://github.com/apache/directory-kerby/blob/19fa650424f60d23d1c1bf0af4bb80ffcb8d8843/has-project/has-server/src/main/java/org/apache/kerby/has/server/web/WebServer.java/#L43-L374,1
3430,20,5740146,blob,major,02:25.7,class,org.apache.storm.generated.Assignment,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/generated/Assignment.java,26,1404,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/Assignment.java/#L26-L1404,1
3638,16,6738255,blob,major,15:02.2,class,org.eclipse.wst.dtd.ui.tests.viewer.ViewerTestDTD,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/ViewerTestDTD.java,51,495,https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/ViewerTestDTD.java/#L51-L495,1
3651,5,7399428,blob,major,16:05.8,class,org.graalvm.component.installer.persist.HeaderParser,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/vm/src/org.graalvm.component.installer/src/org/graalvm/component/installer/persist/HeaderParser.java,39,528,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/vm/src/org.graalvm.component.installer/src/org/graalvm/component/installer/persist/HeaderParser.java/#L39-L528,1
3878,17,6413795,blob,major,40:02.4,class,org.eclipse.ui.tests.dialogs.DeprecatedUIWizardsAuto,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/DeprecatedUIWizardsAuto.java,45,340,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/DeprecatedUIWizardsAuto.java/#L45-L340,1
3940,13,5111458,blob,major,37:49.1,class,org.apache.maven.plugins.checkstyle.CheckstyleViolationCheckMojo,git@github.com:apache/maven-checkstyle-plugin.git,eee0ba18a70e6d6bd51797c70a83cf844f882286,/src/main/java/org/apache/maven/plugins/checkstyle/CheckstyleViolationCheckMojo.java,75,872,https://github.com/apache/maven-checkstyle-plugin/blob/eee0ba18a70e6d6bd51797c70a83cf844f882286/src/main/java/org/apache/maven/plugins/checkstyle/CheckstyleViolationCheckMojo.java/#L75-L872,1
3954,13,8278616,blob,major,42:22.2,class,org.apache.james.sieve.cassandra.CassandraSieveRepositoryModule,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/server/data/data-cassandra/src/main/java/org/apache/james/sieve/cassandra/CassandraSieveRepositoryModule.java,35,74,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/server/data/data-cassandra/src/main/java/org/apache/james/sieve/cassandra/CassandraSieveRepositoryModule.java/#L35-L74,1
3965,13,7413961,blob,major,46:35.6,class,com.oracle.truffle.polyglot.PolyglotExceptionImpl,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/truffle/src/com.oracle.truffle.polyglot/src/com/oracle/truffle/polyglot/PolyglotExceptionImpl.java,69,651,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/truffle/src/com.oracle.truffle.polyglot/src/com/oracle/truffle/polyglot/PolyglotExceptionImpl.java/#L69-L651,1
3970,13,6656706,blob,major,47:59.8,class,org.eclipse.wst.css.core.internal.document.CSSModelParser,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/web/bundles/org.eclipse.wst.css.core/src/org/eclipse/wst/css/core/internal/document/CSSModelParser.java,51,1319,https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/web/bundles/org.eclipse.wst.css.core/src/org/eclipse/wst/css/core/internal/document/CSSModelParser.java/#L51-L1319,1
4028,20,5882175,blob,major,11:36.4,class,org.apache.usergrid.rest.management.organizations.applications.ApplicationResource,git@github.com:apache/usergrid.git,ac1e6e4035f9307b871478ed47246cf92cfd5f7f,/stack/rest/src/main/java/org/apache/usergrid/rest/management/organizations/applications/ApplicationResource.java,63,563,https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/rest/src/main/java/org/apache/usergrid/rest/management/organizations/applications/ApplicationResource.java/#L63-L563,1
4082,5,5255988,blob,major,36:43.1,class,org.apache.oozie.executor.jpa.CoordActionQueryExecutor,git@github.com:apache/oozie.git,491e73ee9f941dfb25dfe92121fb033295ef42ee,/core/src/main/java/org/apache/oozie/executor/jpa/CoordActionQueryExecutor.java,40,383,https://github.com/apache/oozie/blob/491e73ee9f941dfb25dfe92121fb033295ef42ee/core/src/main/java/org/apache/oozie/executor/jpa/CoordActionQueryExecutor.java/#L40-L383,1
4137,23,7609535,blob,major,15:52.7,class,org.springframework.roo.addon.jpa.addon.entity.factories.JpaEntityFactoryMetadata,git@github.com:spring-projects/spring-roo.git,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,/addon-jpa/addon/src/main/java/org/springframework/roo/addon/jpa/addon/entity/factories/JpaEntityFactoryMetadata.java,77,1176,https://github.com/spring-projects/spring-roo/blob/4a2e9f1eb17d4e49ad947503a63afef7d5a37842/addon-jpa/addon/src/main/java/org/springframework/roo/addon/jpa/addon/entity/factories/JpaEntityFactoryMetadata.java/#L77-L1176,1
4220,7,4752038,blob,major,29:53.8,class,org.apache.gobblin.metrics.event.TimingEvent,git@github.com:apache/incubator-gobblin.git,b0d130757669a5fed7c368d44f23f8a9c0d3ed4a,/gobblin-metrics-libs/gobblin-metrics-base/src/main/java/org/apache/gobblin/metrics/event/TimingEvent.java,28,124,https://github.com/apache/incubator-gobblin/blob/b0d130757669a5fed7c368d44f23f8a9c0d3ed4a/gobblin-metrics-libs/gobblin-metrics-base/src/main/java/org/apache/gobblin/metrics/event/TimingEvent.java/#L28-L124,1
4236,7,9199423,blob,major,33:43.1,class,org.eclipse.birt.data.engine.api.script.BaseScriptEvalUtil,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/api/script/BaseScriptEvalUtil.java,59,1292,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/api/script/BaseScriptEvalUtil.java/#L59-L1292,1
4241,7,5146683,blob,major,36:20.2,class,org.apache.maven.scm.provider.perforce.PerforceScmProvider,git@github.com:apache/maven-scm.git,6f876b4dc33372a8527f09c23c6f698e04a771c6,/maven-scm-providers/maven-scm-provider-perforce/src/main/java/org/apache/maven/scm/provider/perforce/PerforceScmProvider.java,77,558,https://github.com/apache/maven-scm/blob/6f876b4dc33372a8527f09c23c6f698e04a771c6/maven-scm-providers/maven-scm-provider-perforce/src/main/java/org/apache/maven/scm/provider/perforce/PerforceScmProvider.java/#L77-L558,1
4283,7,5049924,blob,major,53:57.0,class,org.apache.jena.sparql.expr.ExprList,git@github.com:apache/jena.git,1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77,/jena-arq/src/main/java/org/apache/jena/sparql/expr/ExprList.java,30,175,https://github.com/apache/jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-arq/src/main/java/org/apache/jena/sparql/expr/ExprList.java/#L30-L175,1
4290,7,4241628,blob,major,55:25.8,class,org.apache.commons.imaging.formats.jpeg.xmp.JpegRewriter,git@github.com:apache/commons-imaging.git,fa7c16f434061d441d1c0d9dbcfd0f4c3092c880,/src/main/java/org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter.java,40,353,https://github.com/apache/commons-imaging/blob/fa7c16f434061d441d1c0d9dbcfd0f4c3092c880/src/main/java/org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter.java/#L40-L353,1
4293,7,3860739,blob,critical,57:25.3,class,org.apache.ambari.scom.utilities.SCOMMetricHelper,git@github.com:apache/ambari.git,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,/contrib/ambari-scom/ambari-scom-server/src/main/java/org/apache/ambari/scom/utilities/SCOMMetricHelper.java,32,119,https://github.com/apache/ambari/blob/2bc4779a1e6aabe638101fc8b0e28cd1963d6b13/contrib/ambari-scom/ambari-scom-server/src/main/java/org/apache/ambari/scom/utilities/SCOMMetricHelper.java/#L32-L119,1
4345,5,6555966,blob,major,08:25.5,class,org.eclipse.swt.widgets.ToolBar,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/ToolBar.java,51,411,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/ToolBar.java/#L51-L411,1
4437,5,8987975,blob,major,33:26.3,class,org.apache.lucene.index.DocumentsWriterDeleteQueue,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/DocumentsWriterDeleteQueue.java,71,495,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/lucene/core/src/java/org/apache/lucene/index/DocumentsWriterDeleteQueue.java/#L71-L495,1
4477,5,6996481,blob,critical,53:30.3,class,com.google.common.primitives.Booleans,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/android/guava/src/com/google/common/primitives/Booleans.java,44,553,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/primitives/Booleans.java/#L44-L553,1
4477,5,6996481,blob,critical,53:30.3,class,com.google.common.primitives.Booleans,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava/src/com/google/common/primitives/Booleans.java,44,553,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/primitives/Booleans.java/#L44-L553,1
4492,5,6470076,blob,major,57:57.3,class,com.ibm.j9ddr.corereaders.tdump.zebedee.le.Caa.Cel4rreg,git@github.com:eclipse/openj9.git,4911084853eb75b20e037c434ad4521b7317ebfb,/debugtools/DDR_VM/src/com/ibm/j9ddr/corereaders/tdump/zebedee/le/Caa.java,348,800,https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/debugtools/DDR_VM/src/com/ibm/j9ddr/corereaders/tdump/zebedee/le/Caa.java/#L348-L800,1
4563,5,6026896,blob,major,07:36.5,class,org.eclipse.buildship.core.internal.CorePlugin,git@github.com:eclipse/buildship.git,3111a7a9fe3e22d6123366686874ecd42aa2a53a,/org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/CorePlugin.java,70,282,https://github.com/eclipse/buildship/blob/3111a7a9fe3e22d6123366686874ecd42aa2a53a/org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/CorePlugin.java/#L70-L282,1
5024,20,5359797,blob,major,54:54.8,class,org.apache.openejb.config.AnnotationDeployer.DiscoverAnnotatedBeans,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,/openejb/container/openejb-core/src/main/java/org/apache/openejb/config/AnnotationDeployer.java,411,1700,https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/container/openejb-core/src/main/java/org/apache/openejb/config/AnnotationDeployer.java/#L411-L1700,0
5064,5,8962194,blob,critical,56:58.6,class,org.apache.hadoop.hive.llap.daemon.rpc.LlapDaemonProtocolProtos.SignableVertexSpec.Builder,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java,4496,6376,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java/#L4496-L6376,1
5182,5,5857991,blob,major,03:56.5,class,org.apache.uima.tools.AnnotationViewerMain,git@github.com:apache/uima-uimaj.git,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,/uimaj-tools/src/main/java/org/apache/uima/tools/AnnotationViewerMain.java,78,459,https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-tools/src/main/java/org/apache/uima/tools/AnnotationViewerMain.java/#L78-L459,1
5328,5,7372240,blob,critical,12:40.5,class,org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer,git@github.com:spring-projects/spring-boot.git,2225b362991f225e3a93f00e160526d2b8abdfb2,/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/EndpointDiscoverer.java,67,532,https://github.com/spring-projects/spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/EndpointDiscoverer.java/#L67-L532,1
5405,6,6773071,blob,critical,43:26.0,class,com.facebook.ads.sdk.Targeting,git@github.com:facebook/facebook-java-business-sdk.git,561f1a75e1220b55a160a1b92b0187f72be9cd08,/src/main/java/com/facebook/ads/sdk/Targeting.java,57,1555,https://github.com/facebook/facebook-java-business-sdk/blob/561f1a75e1220b55a160a1b92b0187f72be9cd08/src/main/java/com/facebook/ads/sdk/Targeting.java/#L57-L1555,1
5426,6,6204790,blob,critical,53:44.7,class,org.eclipse.che.ide.core.StandardComponentInitializer,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/core/StandardComponentInitializer.java,179,1046,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/core/StandardComponentInitializer.java/#L179-L1046,1
5487,6,4496340,blob,major,06:34.0,class,org.apache.drill.exec.server.rest.profile.OperatorWrapper,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/OperatorWrapper.java,43,442,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/OperatorWrapper.java/#L43-L442,1
5572,6,4512195,blob,critical,23:58.3,class,org.apache.felix.wireadmin.WireAdminImpl,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/wireadmin/src/main/java/org/apache/felix/wireadmin/WireAdminImpl.java,71,1037,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/wireadmin/src/main/java/org/apache/felix/wireadmin/WireAdminImpl.java/#L71-L1037,1
5607,6,6454251,blob,critical,29:05.3,class,org.tukaani.xz.SeekableXZInputStream,git@github.com:eclipse/packagedrone.git,3869c1643cdc6f7cb8b26097a7b6994683b13d7e,/bundles/org.tukani.xz/src/org/tukaani/xz/SeekableXZInputStream.java,76,1152,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.tukani.xz/src/org/tukaani/xz/SeekableXZInputStream.java/#L76-L1152,1
5627,6,7899501,blob,major,31:28.8,class,com.facebook.buck.intellij.ideabuck.autodeps.BuckAddDependencyIntention,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/tools/ideabuck/src/com/facebook/buck/intellij/ideabuck/autodeps/BuckAddDependencyIntention.java,66,480,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/tools/ideabuck/src/com/facebook/buck/intellij/ideabuck/autodeps/BuckAddDependencyIntention.java/#L66-L480,1
5714,25,6571855,blob,major,38:57.3,class,org.eclipse.ui.internal.preferences.WorkbenchPreferenceExtensionNode,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java,33,255,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java/#L33-L255,1
